pl_name,hostname,disc_year,soltype,pl_orbper,sy_dist,disc_facility
Kepler-1235 b,Kepler-1235,2016,Kepler Project Candidate (q1_q17_dr24_koi),4.16055856,540.604,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q17_dr24_koi),31.0571618,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q16_koi),31.0571618,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Published Confirmed,31.0571618,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q8_koi),31.05745,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Published Confirmed,,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q12_koi),31.0571618,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),31.0572947,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Kepler Project Candidate (q1_q17_dr25_koi),31.0572947,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Published Confirmed,31.05772543,999.64,Kepler
Kepler-1236 b,Kepler-1236,2016,Published Confirmed,31.05739412,999.64,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),84.5733346,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q16_koi),84.5733226,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q17_dr24_koi),84.5733226,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Published Confirmed,,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Published Confirmed,84.5733226,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Published Confirmed,84.57325092,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q12_koi),84.5733226,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Published Confirmed,84.5737797,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q17_dr25_koi),84.5733346,1064.31,Kepler
Kepler-1237 b,Kepler-1237,2016,Kepler Project Candidate (q1_q8_koi),84.5731,1064.31,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q12_koi),4.14787559,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q17_dr24_koi),4.14787559,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q8_koi),4.147653,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Published Confirmed,4.14787559,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Published Confirmed,,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),4.14789051,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q17_dr25_koi),4.14789051,1632.13,Kepler
Kepler-1238 b,Kepler-1238,2016,Kepler Project Candidate (q1_q16_koi),4.14787559,1632.13,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q12_koi),5.19104016,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q17_dr24_koi),5.19104016,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.19103699,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Published Confirmed,5.1911006,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q8_koi),5.19119,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q16_koi),5.19104016,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Kepler Project Candidate (q1_q17_dr25_koi),5.19103699,2140.6,Kepler
Kepler-1239 b,Kepler-1239,2016,Published Confirmed,5.19104016,2140.6,Kepler
Kepler-124 b,Kepler-124,2014,Published Confirmed,3.410493,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr24_koi),3.41045424,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Published Confirmed,,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Published Confirmed,3.41045424,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q8_koi),3.410505,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.41045981,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_koi),3.41045981,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q16_koi),3.41045424,420.046,Kepler
Kepler-124 b,Kepler-124,2014,Kepler Project Candidate (q1_q12_koi),3.41045424,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Published Confirmed,13.82139306,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Published Confirmed,,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),13.82142084,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q8_koi),13.821387,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr24_koi),13.82139306,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Published Confirmed,13.8214023,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q12_koi),13.82139306,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Published Confirmed,13.821375,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q16_koi),13.82139306,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Published Confirmed,13.82141254,420.046,Kepler
Kepler-124 c,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_koi),13.82142084,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Published Confirmed,30.95006104,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_koi),30.9505927,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q16_koi),30.9507608,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Published Confirmed,30.95088693,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Published Confirmed,,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),30.9505927,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q17_dr24_koi),30.9507608,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Published Confirmed,30.950851,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q8_koi),30.95053,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Kepler Project Candidate (q1_q12_koi),30.9507608,420.046,Kepler
Kepler-124 d,Kepler-124,2014,Published Confirmed,30.9507608,420.046,Kepler
Kepler-1240 b,Kepler-1240,2016,Published Confirmed,4.86641452,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q17_dr24_koi),4.8663815,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Published Confirmed,4.8663815,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q16_koi),4.8663815,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q8_koi),4.866591,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q12_koi),4.8663815,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q17_dr25_koi),4.86638504,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Published Confirmed,,862.186,Kepler
Kepler-1240 b,Kepler-1240,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),4.86638504,862.186,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),18.5525162,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Published Confirmed,18.5525701,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q17_dr24_koi),18.5525701,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q8_koi),18.55269,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q17_dr25_koi),18.5525162,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q12_koi),18.5525701,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Published Confirmed,18.55256483,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Published Confirmed,18.55270085,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Kepler Project Candidate (q1_q16_koi),18.5525701,968.722,Kepler
Kepler-1241 b,Kepler-1241,2016,Published Confirmed,,968.722,Kepler
Kepler-1242 b,Kepler-1242,2016,Published Confirmed,13.62800302,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Published Confirmed,13.62802074,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q17_dr25_koi),13.62801048,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q16_koi),13.62798432,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q12_koi),13.62798432,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Published Confirmed,13.62798432,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q17_dr24_koi),13.62798432,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),13.62801048,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Published Confirmed,,687.615,Kepler
Kepler-1242 b,Kepler-1242,2016,Kepler Project Candidate (q1_q8_koi),13.62793,687.615,Kepler
Kepler-1243 b,Kepler-1243,2016,Published Confirmed,,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Published Confirmed,16.83192664,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),16.83203175,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Published Confirmed,16.8320729,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Published Confirmed,16.8320695,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q16_koi),16.8320729,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q17_dr25_koi),16.83203175,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q12_koi),16.8320729,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q17_dr24_koi),16.8320729,758.17,Kepler
Kepler-1243 b,Kepler-1243,2016,Kepler Project Candidate (q1_q8_koi),16.83192,758.17,Kepler
Kepler-1244 b,Kepler-1244,2016,Published Confirmed,3.70428172,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q17_dr25_koi),3.70429015,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q8_koi),3.704297,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q17_dr24_koi),3.70428172,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q12_koi),3.70428172,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Published Confirmed,3.70428356,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),3.70429015,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Kepler Project Candidate (q1_q16_koi),3.70428172,1075.81,Kepler
Kepler-1244 b,Kepler-1244,2016,Published Confirmed,,1075.81,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr25_koi),4.35407371,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q16_koi),4.35409304,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Published Confirmed,4.35409304,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),4.35407371,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q8_koi),4.354075,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Published Confirmed,,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Published Confirmed,4.35409899,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q12_koi),4.35409304,805.936,Kepler
Kepler-1245 b,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr24_koi),4.35409304,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Kepler Project Candidate (q1_q16_koi),2.93658468,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),2.93658795,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr25_koi),2.93658795,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Published Confirmed,2.93658468,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Kepler Project Candidate (q1_q12_koi),2.93658468,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Kepler Project Candidate (q1_q17_dr24_koi),2.93658468,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Published Confirmed,,805.936,Kepler
Kepler-1245 c,Kepler-1245,2016,Published Confirmed,2.93658785,805.936,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q17_dr24_koi),11.32271513,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q12_koi),11.32271513,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Published Confirmed,,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q8_koi),11.32306,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Published Confirmed,11.32266345,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q17_dr25_koi),11.32269749,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Published Confirmed,11.32271513,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q16_koi),11.32271513,436.505,Kepler
Kepler-1246 b,Kepler-1246,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),11.32269749,436.505,Kepler
Kepler-1247 b,Kepler-1247,2016,Published Confirmed,,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Published Confirmed,13.7122435,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),13.71218522,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q12_koi),13.71220213,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Published Confirmed,13.71220213,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q17_dr25_koi),13.71218522,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Published Confirmed,13.71234606,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q17_dr24_koi),13.71220213,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q16_koi),13.71220213,1045.92,Kepler
Kepler-1247 b,Kepler-1247,2016,Kepler Project Candidate (q1_q8_koi),13.71206,1045.92,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),7.46718958,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q17_dr24_koi),7.46725407,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q16_koi),7.46725407,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q17_dr25_koi),7.46718958,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q12_koi),7.46725407,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Kepler Project Candidate (q1_q8_koi),7.46728,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Published Confirmed,7.46727105,593.026,Kepler
Kepler-1248 b,Kepler-1248,2016,Published Confirmed,7.46725407,593.026,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),24.3344939,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q17_dr24_koi),24.3347127,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Published Confirmed,24.33387278,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Published Confirmed,24.33445859,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Published Confirmed,24.3347127,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q12_koi),24.3347127,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q17_dr25_koi),24.3344939,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q8_koi),24.33556,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Kepler Project Candidate (q1_q16_koi),24.3347127,1904.54,Kepler
Kepler-1249 b,Kepler-1249,2016,Published Confirmed,,1904.54,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.16438381,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr24_koi),4.16438381,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.164,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.16437101,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),4.16438451,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.164389,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q8_koi),4.1643875,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.16438531,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.16438309,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Published Confirmed,4.1643806,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q12_koi),4.16438381,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q16_koi),4.16438381,183.365,Kepler
Kepler-125 b,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr25_koi),4.16438451,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,5.77442209,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,5.77435869,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr25_sup_koi),5.77440326,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,5.7744684,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr24_koi),5.77442209,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q17_dr25_koi),5.77440326,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q8_koi),5.77447,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,5.774464,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,5.775,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q12_koi),5.77442209,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Kepler Project Candidate (q1_q16_koi),5.77442209,183.365,Kepler
Kepler-125 c,Kepler-125,2014,Published Confirmed,,183.365,Kepler
Kepler-1250 b,Kepler-1250,2016,Published Confirmed,2.60752757,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),2.60754516,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q12_koi),2.60754383,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q8_koi),2.60755,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Published Confirmed,2.60754383,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Published Confirmed,,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q16_koi),2.60754383,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q17_dr25_koi),2.60754516,2126.85,Kepler
Kepler-1250 b,Kepler-1250,2016,Kepler Project Candidate (q1_q17_dr24_koi),2.60754383,2126.85,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q17_dr24_koi),45.0904643,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q12_koi),45.0904643,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q8_koi),45.0887,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Published Confirmed,45.09041544,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Published Confirmed,,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q17_dr25_koi),45.0909201,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q16_koi),45.0904643,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Published Confirmed,45.0904643,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Published Confirmed,45.0910568,902.204,Kepler
Kepler-1251 b,Kepler-1251,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),45.0909201,902.204,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q16_koi),15.0540329,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q17_dr24_koi),15.0540329,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Published Confirmed,15.05374004,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Published Confirmed,15.0540329,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q17_dr25_koi),15.0539886,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),15.0539886,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q8_koi),15.05417,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Published Confirmed,,648.979,Kepler
Kepler-1252 b,Kepler-1252,2016,Kepler Project Candidate (q1_q12_koi),15.0540329,648.979,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),68.8861017,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q8_koi),68.8881,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q12_koi),68.8861915,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q17_dr25_koi),68.8861017,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Published Confirmed,68.8861915,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q16_koi),68.8861915,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Kepler Project Candidate (q1_q17_dr24_koi),68.8861915,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Published Confirmed,68.88621944,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Published Confirmed,68.88687825,514.524,Kepler
Kepler-1253 b,Kepler-1253,2016,Published Confirmed,,514.524,Kepler
Kepler-1254 b,Kepler-1254,2016,Kepler Project Candidate (q1_q16_koi),9.99113313,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Kepler Project Candidate (q1_q17_dr25_sup_koi),9.99115241,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Published Confirmed,9.99113313,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Kepler Project Candidate (q1_q8_koi),9.99124,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Kepler Project Candidate (q1_q17_dr25_koi),9.99115241,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Published Confirmed,,622.818,Kepler
Kepler-1254 b,Kepler-1254,2016,Published Confirmed,9.99093781,622.818,Kepler
